datetime,T_air,RH,I_global,E_mm_h_LAI0.5,r_s_LAI0.5,E_mm_h_LAI1.0,r_s_LAI1.0,E_mm_h_LAI2.0,r_s_LAI2.0,E_mm_h_LAI3.0,r_s_LAI3.0,E_mm_h_LAI4.0,r_s_LAI4.0
2025-04-26 07:40:00,14.3,0.975,33.0,0.03524383263353871,143.2761400034102,0.032848974564607135,143.27798277162407,0.031265088097308734,144.6307525557247,0.03169168687982837,155.50153660191836,0.03263118635729688,180.0032611007533
2025-04-26 07:45:00,14.4,0.974,39.7,0.04238083305870808,141.1449600000158,0.03920480524522964,141.14508446688103,0.036791766423701314,141.49438340647006,0.03713379105873467,146.07425400334557,0.038413106417415445,159.6589952562192
2025-04-26 07:50:00,14.6,0.976,52.6,0.056106180661751125,136.99576,0.05112607233527094,136.99576069364304,0.04647227597537753,137.02145886724867,0.04578073091205236,137.85248208832348,0.04684681728800284,141.9423162926757
2025-04-26 07:55:00,14.9,0.978,63.9,0.06885437268187845,131.05486,0.06219638113187211,131.05486000722559,0.05544203333998155,131.05742539625666,0.05364124825545654,131.23651566648854,0.054209517162794256,132.58346823904452
2025-04-26 08:00:00,15.2,0.977,71.6,0.07834009244984262,125.45344000000001,0.07063865980130718,125.45344000031791,0.06271255882123801,125.45396646608381,0.06044165307611208,125.51572776173292,0.06092967349802965,126.13095495904324
2025-04-26 08:05:00,15.4,0.981,76.5,0.08420662430828697,121.90775999999998,0.07548423078884632,121.90776000004348,0.06611474711477007,121.90795200413544,0.06285630093973471,121.9392528845104,0.06260108689263902,122.31109264034025
2025-04-26 08:10:00,15.8,0.98,81.7,0.09179860047642444,115.26903999999999,0.08227064667333227,115.26904000000515,0.07201978197227646,115.2691041690554,0.0684339125935024,115.28392616829599,0.06813783611559124,115.49577134465476
2025-04-26 08:15:00,16.0,0.98,87.7,0.0994156583361923,112.17599999999999,0.08897704114219183,112.17600000000044,0.07764589437090325,112.17601880873299,0.07354163006561608,112.18250930486981,0.07301432416677871,112.29709386698094
2025-04-26 08:20:00,16.2,0.976,92.7,0.10632332164252244,109.23384000000001,0.0954036513489094,109.23384000000007,0.08375246262686886,109.2338467378651,0.07981461602647925,109.23709433464289,0.0796993116955611,109.30536076620562
2025-04-26 08:25:00,16.5,0.968,92.5,0.10821146985828166,105.1035,0.09779229035149356,105.10350000000007,0.08726266748184097,105.1035067476736,0.08453766680311979,105.10671590619982,0.08568011440018829,105.17370661360592
2025-04-26 08:30:00,16.8,0.964,89.2,0.10615613099364142,101.31264,0.09638520232613654,101.31264000000023,0.0869171444881899,101.31265258446855,0.08507562370298338,101.31745326085367,0.08701032704301423,101.40677294766664
2025-04-26 08:35:00,17.1,0.961,86.4,0.10446661856303135,97.86125999999999,0.09521852987848259,97.86126000000066,0.08660390240940945,97.86128128075148,0.08547000311144205,97.86801341092769,0.08803692484791109,97.98156710716012
2025-04-26 08:40:00,17.4,0.952,86.4,0.10646282789307836,94.74936000000002,0.0978404243699364,94.74936000000068,0.09059626267173124,94.74938060404278,0.09092297695343926,94.7558986585378,0.09499467865991704,94.86584144942009
2025-04-26 08:45:00,17.6,0.93,77.5,0.09844015420051588,92.86336,0.09285911720992425,92.8633600000222,0.09073623466910212,92.86347974702383,0.09545418391907601,92.88435517754554,0.10353304846202795,93.14136138730892
2025-04-26 08:50:00,17.8,0.904,67.4,0.08915197508794219,91.12823999999999,0.08717177198585613,91.12824000123895,0.09113042525688238,91.12912582548599,0.1010730441776778,91.20744964067796,0.11388811328135365,91.87725924976748
2025-04-26 08:55:00,17.8,0.899,77.6,0.10185629666560583,91.12823999999999,0.09878889856068175,91.12824000002092,0.10177171808326874,91.12835518274599,0.11165435777941733,91.14857000791861,0.1249208233415232,91.3983325515584
2025-04-26 09:00:00,18.0,0.886,92.7,0.12199750386776191,89.54400000000001,0.11776525733429984,89.54400000000005,0.12026984513203269,89.54400552333774,0.13107891213316442,89.54666772770474,0.14600026732419646,89.6026288597848
2025-04-26 09:05:00,18.0,0.87,92.3,0.12284555075770845,89.54400000000001,0.12000603180632331,89.54400000000007,0.12524874311075904,89.54400598336036,0.13876003634254502,89.546813868977,0.1563644643790551,89.60502154894263
2025-04-26 09:10:00,17.9,0.869,63.4,0.08754346058090848,90.31726,0.08905664494179952,90.31726000608202,0.09955855759726147,90.31921389637773,0.11569783651715716,90.45107954162327,0.13446937121711325,91.42472125970711
2025-04-26 09:15:00,17.9,0.872,45.0,0.0650430645120241,90.31726000000015,0.06902362913336477,90.31726955993379,0.08228132557935688,90.39472494576762,0.09934222578924672,91.87318502846803,0.11761645257773444,97.29043219435054
2025-04-26 09:20:00,17.8,0.857,37.4,0.056886414644081965,91.12824000006418,0.06320391586993736,91.12844164726593,0.08018992733348979,91.4856075070572,0.09993561820841709,95.45293984580775,0.11986898206009339,106.17269379738346
2025-04-26 09:25:00,17.6,0.853,38.6,0.05821822842233299,92.86336000002505,0.06462718010870377,92.86348715176625,0.08191159801686736,93.14982778999784,0.10209373934880003,96.61879512882436,0.12256665916650036,106.46065430810678
2025-04-26 09:30:00,17.4,0.855,39.4,0.05854753226706045,94.74936000001351,0.06461405852911843,94.74945420632343,0.08127678656174389,94.99842951342396,0.10092462876825245,98.19339385124304,0.12095573228148229,107.55616600686143
2025-04-26 09:35:00,17.1,0.87,44.9,0.06307737130130409,97.86126000000014,0.06705994571671865,97.86127078119029,0.08014980738181782,97.94689102849398,0.09689550969200703,99.56977701956617,0.11472883624901452,105.4928210714622
